loss,mae,val_loss,val_mae
18.352972558458763,2.7971701622009277,5.516593661835896,1.340048909187317
1.3783820303468413,0.832292377948761,4.156058305116187,0.7247074842453003
0.5438851775677139,0.5230166912078857,4.875944239610421,1.2100026607513428
0.4978869506611004,0.4905478358268738,2.105614262151486,0.4850098490715027
0.4101228149038182,0.4541104733943939,0.8584761413834372,0.43607184290885925
0.35380124760476334,0.43989843130111694,0.27866839792219067,0.4044570326805115
0.3304371422101789,0.4305221736431122,0.47310136470142633,0.39379584789276123
0.42351166737515217,0.44887828826904297,0.8747474247266953,0.4470694661140442
0.382256687438941,0.4343405067920685,1.1564400765368237,0.5998951196670532
0.3344761198403555,0.41229766607284546,0.29771246049208366,0.35646310448646545
0.27785076749406684,0.3914923369884491,0.28026326213267916,0.3618299961090088
0.26918203565721643,0.3845423460006714,0.3189701964623744,0.3981653153896332
0.2740214502471456,0.38185063004493713,0.5658713154022944,0.5389682650566101
0.2678506351556516,0.38116776943206787,0.1956974120970061,0.3241603672504425
0.26101904699549566,0.37643933296203613,0.21721730945358364,0.3556317090988159
0.2603263613861775,0.3750002682209015,1.082372051398623,0.6661881804466248
0.2780641284821065,0.3848661184310913,0.2166691739202873,0.32557594776153564
0.26844101803593157,0.38111966848373413,0.33278960322412915,0.39568230509757996
0.2745788510341083,0.38224124908447266,0.2642977275032091,0.3963541090488434
0.2844598637569076,0.3896384537220001,0.40042638786982226,0.39628976583480835
0.2747560775004805,0.3775498867034912,0.4512230778578345,0.39614570140838623
0.2604061028680938,0.3754257559776306,0.22662404751976745,0.3521960973739624
0.2636738109881179,0.37119922041893005,0.6162791685379456,0.4680176079273224
0.259360395739228,0.3713338375091553,0.2249183316787001,0.3598097562789917
0.25421125572001496,0.36960503458976746,0.1964705340673132,0.334377259016037
0.2545882570436235,0.3720698058605194,0.21043102347817616,0.3455474376678467
0.2651705871005855,0.3798125088214874,0.2156429795772563,0.3290430009365082
0.24263981133297768,0.3594318628311157,0.19054027468940826,0.3247966170310974
0.24404138150931753,0.3599775433540344,0.22468378779037013,0.33570194244384766
0.24172417747721486,0.3577490448951721,0.21481919428106805,0.33923032879829407
0.24906896988286079,0.36367690563201904,0.18703528353134294,0.32087624073028564
0.2394117747338325,0.35666871070861816,0.22884329620984667,0.32939383387565613
0.24097050413127857,0.3570762574672699,0.2165403654675726,0.3554953634738922
0.2385683244010198,0.356288343667984,0.257425717133238,0.3832692801952362
0.23978006204758798,0.35430291295051575,0.22961708035374484,0.3703700304031372
0.2630604631773193,0.3653804361820221,0.3835916717536099,0.4556545913219452
0.24488361923396718,0.3606586754322052,0.3297830786693403,0.42753058671951294
0.2462136133243318,0.3614712059497833,0.262763915994388,0.403900682926178
0.2322069660429021,0.3505041301250458,0.23757085590911725,0.36113113164901733
0.23544440457156696,0.3532027006149292,0.2809105982217178,0.4218398630619049
0.22985797654748294,0.3491095006465912,0.18566119080317378,0.3204001784324646
0.22940306606867783,0.34965980052948,0.23829426043508115,0.3773875832557678
0.22850235027962587,0.34821727871894836,0.20268107690928128,0.3408297300338745
0.2282529878529266,0.3479452133178711,0.20814900890397128,0.33503079414367676
0.22299011707119337,0.3426560163497925,0.2098568218942309,0.3243735134601593
0.22666008491773584,0.3470604717731476,0.31492626064547086,0.42561182379722595
0.2238906103169871,0.3441581726074219,0.22927674706104983,0.35596179962158203
0.22107153115930914,0.3411603271961212,0.23618221253924016,0.3722909092903137
0.21697517986487186,0.3384525179862976,0.21680479737811398,0.3300156593322754
0.22428604119830045,0.3455515205860138,0.47493485089134824,0.5839056372642517
0.2405633901631912,0.3576768934726715,0.2793687866454997,0.4115297198295593
0.2215592338489873,0.3409840762615204,0.2425798224278764,0.3783455789089203
0.21998750607652898,0.3415325880050659,0.3068450761799524,0.45099955797195435
0.2218137750535382,0.3431144654750824,0.2356870424834572,0.37365835905075073
0.21696034959788613,0.3385058343410492,0.26013861498591295,0.39164772629737854
0.21929424089078292,0.3400360643863678,0.2293232052937596,0.3691595196723938
0.2151657118505835,0.33608853816986084,0.213866561957134,0.33799323439598083
0.2203379618495498,0.34250134229660034,0.19588200279777881,0.32282039523124695
0.21925566639110178,0.34129345417022705,0.19412334655815308,0.33100223541259766
0.21568399628352397,0.3385380804538727,0.18812355920724264,0.32058802247047424
0.21302684736902502,0.33606666326522827,0.18330395334220712,0.3090439438819885
0.21174630137649444,0.3342936635017395,0.2786438532728409,0.41355544328689575
0.21211946505265136,0.3343679904937744,0.17826901888507227,0.30939123034477234
0.22013855021378598,0.34105825424194336,0.33654552575773716,0.4283404052257538
0.21517361956164688,0.3372979462146759,0.1864884984092988,0.31108328700065613
0.2126217274709988,0.334401935338974,0.19623395962875256,0.32819464802742004
0.21185785882544347,0.33431562781333923,0.19808286914268797,0.3275684416294098
0.21319763913443582,0.3351319134235382,0.18667879418606714,0.3118114471435547
0.21773253162029918,0.3421383500099182,0.26299197890937703,0.3981381058692932
0.2098566808161821,0.33220696449279785,0.22751146297261543,0.3608418107032776
0.20852386549927548,0.3306589126586914,0.18907689135171676,0.3203345239162445
0.20820869049129434,0.3305221199989319,0.1975614045103059,0.3345181345939636
0.20838414123655144,0.329908549785614,0.185470664027298,0.31586146354675293
0.22748825068794254,0.3431737422943115,0.27379227151203755,0.38579726219177246
0.21162779776026566,0.3336702585220337,0.2324100708590254,0.36076730489730835
0.21151883503310878,0.3336235284805298,0.20006092354686375,0.3331747353076935
0.21268904925755713,0.3354560136795044,0.1954651886782633,0.3325069546699524
0.209287924222527,0.3325091302394867,0.21061697310885374,0.34715035557746887
0.20633460845937213,0.3301284611225128,0.2416633699574069,0.3792082369327545
0.20544219938099628,0.32721880078315735,0.19602569386560054,0.3309677839279175
0.20681707135871902,0.3301249146461487,0.20938076207993672,0.34101226925849915
0.20439771732349268,0.3270582854747772,0.29726972981053423,0.4416256248950958
0.20420029284101332,0.32711127400398254,0.18148042814820362,0.3185426592826843
0.20791113692235452,0.33050280809402466,0.3545927391358358,0.48927041888237
0.21025870996221685,0.33284908533096313,0.2727211724782703,0.4159877896308899
0.20322350391229124,0.32515332102775574,0.2470528945669003,0.3860969841480255
0.2065889283207518,0.3302399814128876,0.3115458205477098,0.4503171145915985
0.21768031413322345,0.3398531377315521,0.4661011822786112,0.583938717842102
0.21689082359115378,0.33824729919433594,0.1916864609233024,0.3246256709098816
0.2031461493803776,0.3264402449131012,0.23748735092170717,0.37780269980430603
0.20279472137809204,0.3257972300052643,0.23545041675151182,0.3839513659477234
0.20168881474469147,0.3248669505119324,0.19603726290627826,0.33336836099624634
0.199969808896049,0.32394084334373474,0.22005712917034378,0.3555224537849426
0.20679653977063686,0.3300020694732666,0.19806851108578566,0.3315921425819397
0.20107066817856978,0.3242175877094269,0.23986592170216595,0.3744513690471649
0.20263459369100992,0.32631635665893555,0.24196808650913385,0.38378623127937317
0.2014058304405272,0.3256196677684784,0.29129502143018676,0.4307580888271332
0.20246059125884183,0.3248334228992462,0.21723917493740552,0.3616504967212677
0.20050793881694234,0.3249906003475189,0.22287204693652893,0.36379846930503845
0.19984569668795102,0.3223453164100647,0.18779491650286698,0.3227865695953369
