loss,mae,val_loss,val_mae
0.20470787634048215,0.29901084303855896,0.13806302420784425,0.27192309498786926
0.18731774609335705,0.29042336344718933,0.14510159951119644,0.2794463634490967
0.19414237662069658,0.2942112982273102,0.18307031218958372,0.3114590644836426
0.19156329343793585,0.29339399933815,0.13237119169940031,0.26874813437461853
0.18373282073932415,0.2871913015842438,0.13866368583186175,0.27843552827835083
0.18745241698557366,0.2919951379299164,0.16703499801973304,0.31787246465682983
0.1822529709008766,0.28493359684944153,0.13355270964969504,0.2621711194515228
0.1803223701428406,0.28412216901779175,0.13011529638077615,0.2585364580154419
0.17920304337829943,0.28215882182121277,0.13779032722515971,0.2655160129070282
0.18154557450125164,0.2831770181655884,0.13475585667761583,0.27274996042251587
0.17802223200281447,0.28299716114997864,0.127779898582793,0.25971195101737976
0.18902992049055609,0.2871538996696472,0.13680517623962404,0.2685909867286682
0.18316334115322863,0.2907978296279907,0.14274697535825417,0.28411781787872314
0.17574800013352443,0.28002846240997314,0.1300892909248445,0.26718711853027344
