Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
11.608244735642321,1.0,16.0,2.0,29.0,1.0,0.0,0.0,28.6,0.0,0.0,0.0,0.0
11.775297421715827,2.0,16.0,2.0,37.0,2.0,0.0,0.0,0.0,37.73,0.0,0.0,0.0
11.73466803536881,1.0,16.0,2.0,46.0,2.0,0.0,0.0,46.41,0.0,0.0,0.0,0.0
11.849404844423074,1.0,16.0,2.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.414715569074824,2.0,16.0,2.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.628070334272698,0.0,16.0,1.0,108.0,6.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0
13.623139877437296,0.0,2.0,1.0,160.0,7.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0
12.632323557588636,2.0,16.0,2.0,101.0,4.0,0.0,0.0,102.61,0.0,0.0,0.0,0.0
11.626263078808801,1.0,16.0,2.0,19.0,1.0,0.0,0.0,21.08,0.0,0.0,0.0,0.0
11.626263078808801,1.0,16.0,2.0,17.0,1.0,0.0,0.0,21.08,0.0,0.0,0.0,0.0
11.626263078808801,1.0,16.0,2.0,21.0,1.0,0.0,0.0,21.08,0.0,0.0,0.0,0.0
11.626263078808801,1.0,16.0,2.0,18.0,1.0,0.0,0.0,21.08,0.0,0.0,0.0,0.0
11.626263078808801,1.0,16.0,2.0,14.0,1.0,0.0,0.0,21.08,0.0,0.0,0.0,0.0
11.626263078808801,1.0,16.0,2.0,15.0,1.0,0.0,0.0,21.08,0.0,0.0,0.0,0.0
11.728044909070785,2.0,16.0,2.0,48.0,2.0,0.0,0.0,0.0,47.93,0.0,0.0,0.0
12.611541086966115,0.0,16.0,1.0,108.0,4.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
11.736077016252437,1.0,16.0,2.0,29.0,2.0,0.0,0.0,26.62,0.0,0.0,0.0,0.0
13.017005083966255,0.0,16.0,1.0,102.0,4.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0
12.015946713671976,1.0,1.0,2.0,48.0,2.0,0.0,0.0,47.9,0.0,0.0,0.0,0.0
12.560247968016562,0.0,16.0,1.0,124.0,6.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0
12.095146671399466,1.0,16.0,2.0,77.0,4.0,0.0,0.0,77.73,0.0,0.0,0.0,0.0
11.956976469393481,1.0,15.0,2.0,62.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.235693848424024,0.0,2.0,1.0,96.0,5.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0
10.714439990727769,1.0,15.0,2.0,29.0,2.0,0.0,0.0,30.69,0.0,0.0,0.0,0.0
12.757111758714737,2.0,16.0,2.0,78.0,3.0,0.0,0.0,78.29,0.0,0.0,0.0,0.0
12.04355959836804,1.0,16.0,2.0,44.0,2.0,0.0,0.0,38.85,0.0,0.0,0.0,0.0
11.49273296168228,1.0,3.0,2.0,23.0,1.0,0.0,0.0,23.4,0.0,0.0,0.0,0.0
