Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
12.81584093453868,0.0,4.0,1.0,80.0,5.0,460.0,15.0,0.0,0.0,0.0,0.0,0.0
11.782960235741939,2.0,27.0,2.0,73.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11.767575435251748,2.0,27.0,2.0,68.0,3.0,0.0,3.0,60.48,0.0,0.0,0.0,0.0
12.25486757159303,1.0,5.0,1.0,76.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
11.695255355062795,2.0,3.0,2.0,58.0,3.0,0.0,3.0,57.93,0.0,0.0,0.0,0.0
11.695255355062795,0.0,4.0,1.0,72.0,3.0,72.0,14.0,0.0,0.0,0.0,0.0,0.0
11.957617696467539,1.0,27.0,2.0,65.0,3.0,0.0,1.0,65.62,0.0,0.0,0.0,0.0
11.277215789596893,1.0,27.0,2.0,35.0,1.0,0.0,0.0,34.85,0.0,0.0,0.0,0.0
12.323860125621126,1.0,27.0,2.0,87.0,4.0,0.0,3.0,89.02,0.0,0.0,0.0,0.0
12.149507585033072,1.0,3.0,2.0,84.0,5.0,0.0,14.0,82.11,0.0,0.0,0.0,0.0
11.51293546492023,2.0,0.0,2.0,62.0,3.0,0.0,14.0,61.44,0.0,0.0,0.0,0.0
10.916923143796645,1.0,27.0,2.0,14.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11.782960235741939,2.0,27.0,2.0,54.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10.463131911491967,1.0,27.0,2.0,33.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10.419330568113901,1.0,27.0,2.0,13.0,1.0,0.0,3.0,13.15,0.0,0.0,0.0,0.0
12.793862088206213,1.0,4.0,2.0,160.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.438774371606481,1.0,27.0,2.0,86.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.778977123006351,1.0,27.0,2.0,28.0,2.0,0.0,2.0,34.73,0.0,0.0,0.0,0.0
12.834683971615659,0.0,4.0,2.0,30.0,1.0,114.0,3.0,0.0,0.0,0.0,0.0,0.0
12.834683971615659,0.0,4.0,2.0,60.0,2.0,114.0,3.0,0.0,0.0,0.0,0.0,0.0
12.834683971615659,0.0,4.0,2.0,30.0,2.0,114.0,3.0,0.0,0.0,0.0,0.0,0.0
10.239995502805316,1.0,30.0,2.0,18.0,1.0,0.0,13.0,17.9,0.0,0.0,0.0,0.0
10.819798284210286,2.0,27.0,2.0,33.0,2.0,0.0,0.0,45.59,0.0,0.0,0.0,0.0
12.330946040628971,1.0,27.0,2.0,74.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11.695255355062795,2.0,12.0,2.0,80.0,4.0,0.0,3.0,77.28,0.0,0.0,0.0,0.0
11.170449240431308,1.0,27.0,2.0,28.0,1.0,0.0,0.0,26.88,0.0,0.0,0.0,0.0
11.695255355062795,2.0,27.0,2.0,65.0,3.0,0.0,1.0,0.0,64.26,0.0,0.0,0.0
11.51293546492023,1.0,27.0,2.0,43.0,2.0,0.0,3.0,41.33,0.0,0.0,0.0,0.0
11.982935344196433,2.0,27.0,2.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.778977123006351,1.0,4.0,2.0,40.0,2.0,0.0,2.0,42.8,0.0,0.0,0.0,0.0
12.04355959836804,0.0,27.0,2.0,35.0,2.0,190.0,14.0,0.0,0.0,0.0,0.0,0.0
12.04355959836804,0.0,27.0,2.0,50.0,2.0,190.0,14.0,0.0,0.0,0.0,0.0,0.0
12.04355959836804,0.0,27.0,2.0,85.0,5.0,190.0,14.0,0.0,0.0,0.0,0.0,0.0
12.682309930111785,2.0,27.0,2.0,110.0,4.0,0.0,3.0,105.32,0.0,0.0,0.0,0.0
11.976665770490767,2.0,4.0,2.0,82.0,4.0,0.0,3.0,0.0,78.8,0.0,0.0,0.0
11.884495917930655,2.0,4.0,2.0,76.0,3.0,0.0,3.0,76.24,0.0,0.0,0.0,0.0
11.931642378754141,1.0,4.0,2.0,60.0,3.0,0.0,1.0,60.4,0.0,0.0,0.0,0.0
11.759793355371237,1.0,5.0,2.0,60.0,3.0,0.0,15.0,63.53,0.0,0.0,0.0,0.0
11.407576060361786,2.0,4.0,2.0,40.0,2.0,0.0,3.0,40.29,0.0,0.0,0.0,0.0
11.6172944892629,1.0,27.0,2.0,42.0,4.0,0.0,3.0,64.51,0.0,0.0,0.0,0.0
11.928149466466664,2.0,27.0,2.0,63.0,3.0,0.0,0.0,70.57,0.0,0.0,0.0,0.0
11.383397476589728,2.0,4.0,2.0,56.0,3.0,0.0,2.0,57.01,0.0,0.0,0.0,0.0
12.100717685412471,1.0,27.0,2.0,25.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
12.100717685412471,1.0,27.0,2.0,36.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
12.54254845357358,1.0,3.0,2.0,30.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11.127277689932466,2.0,27.0,2.0,63.0,4.0,0.0,3.0,63.69,0.0,0.0,0.0,0.0
11.326607934898927,1.0,27.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.460718739865236,0.0,5.0,2.0,36.0,1.0,422.0,14.0,0.0,0.0,0.0,0.0,0.0
12.460718739865236,0.0,5.0,2.0,90.0,3.0,344.0,14.0,0.0,0.0,0.0,0.0,0.0
12.460718739865236,0.0,5.0,2.0,36.0,1.0,344.0,14.0,0.0,0.0,0.0,0.0,0.0
12.460718739865236,0.0,5.0,2.0,90.0,3.0,422.0,14.0,0.0,0.0,0.0,0.0,0.0
11.951186847493476,0.0,3.0,1.0,60.0,4.0,72.0,15.0,0.0,0.0,0.0,0.0,0.0
11.80560254159177,0.0,27.0,1.0,45.0,2.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0
12.194511067314858,0.0,4.0,1.0,72.0,3.0,396.0,14.0,0.0,0.0,0.0,0.0,0.0
11.918397239722838,2.0,27.0,2.0,71.0,3.0,0.0,3.0,69.35,0.0,0.0,0.0,0.0
11.736077016252437,1.0,4.0,2.0,57.0,3.0,0.0,3.0,57.29,0.0,0.0,0.0,0.0
11.58989576532275,1.0,4.0,2.0,65.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11.156264806643742,2.0,4.0,2.0,55.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11.48247656671073,1.0,3.0,2.0,51.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11.134603622683905,1.0,5.0,2.0,40.0,2.0,0.0,13.0,36.08,0.0,0.0,0.0,0.0
12.206077645517674,0.0,3.0,2.0,35.0,2.0,124.0,1.0,0.0,0.0,0.0,0.0,0.0
12.206077645517674,0.0,3.0,2.0,34.0,2.0,124.0,1.0,0.0,0.0,0.0,0.0,0.0
11.827743504053695,1.0,20.0,2.0,61.0,3.0,0.0,15.0,68.85,0.0,0.0,0.0,0.0
10.950824090522445,1.0,27.0,2.0,19.0,1.0,0.0,0.0,16.92,0.0,0.0,0.0,0.0
11.790564777297387,1.0,3.0,2.0,78.0,4.0,0.0,13.0,81.62,0.0,0.0,0.0,0.0
12.201065128819632,2.0,27.0,2.0,82.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
9.90353755128617,1.0,27.0,2.0,30.0,1.0,0.0,14.0,34.94,0.0,0.0,0.0,0.0
10.819798284210286,1.0,4.0,2.0,64.0,4.0,0.0,3.0,64.87,0.0,0.0,0.0,0.0
11.502885230075814,2.0,0.0,2.0,72.0,4.0,0.0,14.0,0.0,76.38,0.0,0.0,0.0
11.842236406331555,2.0,12.0,2.0,69.0,4.0,0.0,3.0,0.0,69.05,0.0,0.0,0.0
11.91170829631447,1.0,4.0,2.0,50.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
12.138869243416009,0.0,4.0,1.0,45.0,2.0,554.0,14.0,0.0,0.0,0.0,0.0,0.0
11.86041535515656,1.0,27.0,2.0,48.0,2.0,0.0,1.0,50.92,0.0,0.0,0.0,0.0
11.751950239425476,2.0,27.0,2.0,52.0,2.0,0.0,0.0,0.0,53.24,0.0,0.0,0.0
12.013706813470414,2.0,27.0,2.0,63.0,3.0,0.0,0.0,0.0,64.64,0.0,0.0,0.0
11.695255355062795,1.0,27.0,2.0,40.0,2.0,0.0,2.0,56.6,0.0,0.0,0.0,0.0
11.19822841866684,1.0,27.0,2.0,57.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
11.608244735642321,1.0,2.0,2.0,120.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.302216779257382,1.0,4.0,2.0,85.0,4.0,0.0,0.0,63.13,0.0,0.0,0.0,0.0
11.407576060361786,2.0,4.0,2.0,45.0,2.0,0.0,14.0,0.0,41.03,0.0,0.0,0.0
11.440365524765756,1.0,4.0,2.0,53.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11.61549107852535,2.0,27.0,2.0,64.0,4.0,0.0,3.0,63.05,0.0,0.0,0.0,0.0
11.350418300109132,5.0,27.0,2.0,74.0,3.0,0.0,2.0,0.0,0.0,74.82,0.0,0.0
11.289794413577894,1.0,27.0,2.0,82.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
12.807655372286902,2.0,5.0,2.0,105.0,3.0,0.0,15.0,0.0,97.45,0.0,0.0,0.0
11.633380483255026,2.0,27.0,2.0,52.0,2.0,0.0,1.0,0.0,51.92,0.0,0.0,0.0
11.002116507732017,2.0,27.0,2.0,39.0,2.0,0.0,2.0,39.99,0.0,0.0,0.0,0.0
11.507922973347437,1.0,27.0,2.0,79.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.695255355062795,2.0,27.0,2.0,62.0,2.0,0.0,1.0,58.51,0.0,0.0,0.0,0.0
12.739640688812674,0.0,4.0,1.0,130.0,4.0,640.0,14.0,0.0,0.0,0.0,0.0,0.0
11.542493975902508,2.0,3.0,2.0,60.0,3.0,0.0,2.0,53.37,0.0,0.0,0.0,0.0
11.88034943062464,1.0,12.0,2.0,45.0,2.0,0.0,15.0,60.19,0.0,0.0,0.0,0.0
