Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
97200.0,1.0,15.0,2.0,28.0,1.0,0.0,8.0,28.32,0,0,0,0.0
230000.0,1.0,15.0,2.0,69.0,3.0,0.0,8.0,69.19,0,0,0,0.0
270900.0,1.0,8.0,2.0,53.0,2.0,0.0,0.0,51.02,0,0,0,0.0
301200.0,1.0,15.0,2.0,70.0,3.0,0.0,8.0,69.4,0,0,0,0.0
135850.0,1.0,15.0,2.0,65.0,3.0,0.0,8.0,29.44,0,0,0,0.0
195000.0,2.0,2.0,2.0,117.0,4.0,0.0,8.0,0,103.82,0,0,0.0
250000.0,2.0,15.0,2.0,62.0,2.0,0.0,8.0,0,62.75,0,0,0.0
170950.0,2.0,15.0,2.0,65.0,3.0,0.0,4.0,0,64.5,0,0,0.0
408950.0,1.0,15.0,2.0,88.0,3.0,0.0,0.0,81.13,0,0,0,0.0
127200.0,2.0,15.0,2.0,66.0,3.0,0.0,4.0,0,58.3,0,0,0.0
100000.0,1.0,15.0,2.0,40.0,2.0,0.0,8.0,38.97,0,0,0,0.0
160000.0,1.0,11.0,2.0,25.0,1.0,0.0,0.0,23.45,0,0,0,0.0
235500.0,1.0,15.0,2.0,42.0,1.0,0.0,0.0,42.74,0,0,0,0.0
242000.0,4.0,15.0,2.0,197.0,5.0,0.0,0.0,16.2,0,22.7,0,0.0
430000.0,2.0,0.0,2.0,99.0,5.0,0.0,0.0,88.81,0,0,0,0.0
320000.0,1.0,15.0,2.0,71.0,3.0,0.0,8.0,0,0,0,0,0.0
158000.0,1.0,15.0,2.0,31.0,1.0,0.0,3.0,31.54,0,0,0,0.0
275000.0,2.0,15.0,2.0,53.0,3.0,0.0,8.0,54.74,0,0,0,0.0
280000.0,1.0,15.0,2.0,57.0,2.0,0.0,3.0,53.48,0,0,0,0.0
331650.0,3.0,15.0,2.0,66.0,3.0,0.0,0.0,0,0,0,0,0.0
130000.0,1.0,5.0,2.0,91.0,3.0,0.0,3.0,40.01,0,0,0,0.0
43400.0,1.0,1.0,2.0,18.0,1.0,0.0,8.0,0,0,0,0,0.0
342461.0,1.0,2.0,2.0,72.0,3.0,0.0,8.0,72.52,0,0,0,0.0
441437.0,1.0,12.0,2.0,86.0,2.0,0.0,1.0,86.96,0,0,0,0.0
