Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
124000.0,2.0,16.0,2.0,48.0,2.0,0.0,0.0,0,47.93,0,0,0
300000.0,0.0,16.0,1.0,108.0,4.0,375.0,0.0,0,0,0,0,0
125000.0,1.0,16.0,2.0,29.0,2.0,0.0,0.0,26.62,0,0,0,0
450000.0,0.0,16.0,1.0,102.0,4.0,261.0,0.0,0,0,0,0,0
165370.0,1.0,1.0,2.0,48.0,2.0,0.0,0.0,47.9,0,0,0,0
285000.0,0.0,16.0,1.0,124.0,6.0,199.0,0.0,0,0,0,0,0
179000.0,1.0,16.0,2.0,77.0,4.0,0.0,0.0,77.73,0,0,0,0
155900.0,1.0,15.0,2.0,62.0,3.0,0.0,0.0,0,0,0,0,0
560000.0,0.0,2.0,1.0,96.0,5.0,295.0,0.0,0,0,0,0,0
45000.0,1.0,15.0,2.0,29.0,2.0,0.0,0.0,30.69,0,0,0,0
347010.0,2.0,16.0,2.0,78.0,3.0,0.0,0.0,78.29,0,0,0,0
170000.0,1.0,16.0,2.0,44.0,2.0,0.0,0.0,38.85,0,0,0,0
98000.0,1.0,3.0,2.0,23.0,1.0,0.0,0.0,23.4,0,0,0,0
82000.0,1.0,16.0,2.0,20.0,1.0,0.0,0.0,16.09,0,0,0,0
50000.0,1.0,3.0,2.0,30.0,1.0,0.0,0.0,31.84,0,0,0,0
185000.0,2.0,16.0,2.0,76.0,4.0,0.0,0.0,0,74.1,0,0,0
205000.0,2.0,16.0,2.0,85.0,4.0,0.0,0.0,0,85.63,0,0,0
150000.0,1.0,16.0,2.0,50.0,3.0,0.0,0.0,55.29,0,0,0,0
218000.0,1.0,16.0,2.0,67.0,3.0,0.0,0.0,66.7,0,0,0,0
260000.0,1.0,16.0,2.0,100.0,5.0,0.0,0.0,102.35,0,0,0,0
445000.0,0.0,8.0,1.0,148.0,5.0,509.0,0.0,0,0,0,0,0
65000.0,2.0,16.0,2.0,52.0,2.0,0.0,0.0,0,0,0,0,0
142500.0,1.0,11.0,2.0,38.0,2.0,0.0,0.0,30.02,0,0,0,0
185000.0,1.0,16.0,2.0,53.0,2.0,0.0,0.0,0,0,0,0,0
185000.0,1.0,16.0,2.0,50.0,2.0,0.0,0.0,0,0,0,0,0
71000.0,1.0,16.0,2.0,19.0,1.0,0.0,0.0,20.3,0,0,0,0
721651.06,1.0,0.0,2.0,48.0,2.0,0.0,0.0,0,0,0,0,0
721651.06,1.0,0.0,2.0,63.0,3.0,0.0,0.0,0,0,0,0,0
721651.06,1.0,0.0,2.0,59.0,3.0,0.0,0.0,0,0,0,0,0
721651.06,1.0,0.0,2.0,79.0,4.0,0.0,0.0,0,0,0,0,0
721651.06,1.0,0.0,2.0,90.0,4.0,0.0,0.0,0,0,0,0,0
721651.06,1.0,0.0,2.0,61.0,3.0,0.0,0.0,0,0,0,0,0
721651.06,1.0,0.0,2.0,82.0,4.0,0.0,0.0,0,0,0,0,0
721651.06,1.0,0.0,2.0,44.0,1.0,0.0,0.0,0,0,0,0,0
112000.0,1.0,3.0,2.0,35.0,2.0,0.0,0.0,47.58,0,0,0,0
147000.0,2.0,16.0,2.0,77.0,4.0,0.0,0.0,77.56,0,0,0,0
210000.0,1.0,16.0,2.0,28.0,1.0,0.0,0.0,28.73,0,0,0,0
210000.0,1.0,16.0,2.0,25.0,1.0,0.0,0.0,25.9,0,0,0,0
210000.0,1.0,16.0,2.0,29.0,1.0,0.0,0.0,29.39,0,0,0,0
154000.0,2.0,16.0,2.0,53.0,3.0,0.0,0.0,0,51.97,0,0,0
118000.0,4.0,16.0,2.0,50.0,2.0,0.0,0.0,0,0,0,46.25,0
150000.0,1.0,16.0,2.0,42.0,2.0,0.0,0.0,41.96,0,0,0,0
154255.0,2.0,4.0,2.0,57.0,3.0,0.0,0.0,65.53,0,0,0,0
451000.0,0.0,2.0,1.0,96.0,5.0,366.0,0.0,0,0,0,0,0
172000.0,1.0,3.0,2.0,50.0,2.0,0.0,0.0,49.85,0,0,0,0
162500.0,2.0,16.0,2.0,57.0,3.0,0.0,0.0,0,57.66,0,0,0
550000.0,0.0,2.0,1.0,115.0,5.0,206.0,0.0,0,0,0,0,0
660000.0,2.0,11.0,2.0,164.0,6.0,0.0,0.0,0,0,0,0,0
254000.0,0.0,2.0,1.0,80.0,4.0,150.0,0.0,0,0,0,0,0
110500.0,1.0,16.0,2.0,38.0,3.0,0.0,0.0,39.37,0,0,0,0
186180.0,1.0,16.0,2.0,61.0,3.0,0.0,0.0,61.3,0,0,0,0
77000.0,1.0,16.0,2.0,27.0,2.0,0.0,0.0,26.96,0,0,0,0
87000.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,0,29.2,0,0,0
420000.0,2.0,16.0,2.0,111.0,5.0,0.0,0.0,0,0,0,0,0
115000.0,3.0,16.0,2.0,25.0,1.0,0.0,0.0,0,30.58,0,0,0
282500.0,0.0,16.0,1.0,91.0,5.0,972.0,0.0,0,0,0,0,0
200000.0,3.0,16.0,2.0,64.0,3.0,0.0,0.0,63.62,0,0,0,0
195000.0,1.0,8.0,2.0,69.0,3.0,0.0,0.0,69.35,0,0,0,0
370000.0,3.0,16.0,2.0,103.0,4.0,0.0,0.0,107.34,0,0,0,0
228000.0,0.0,3.0,1.0,66.0,3.0,155.0,0.0,0,0,0,0,0
450000.0,1.0,2.0,2.0,90.0,4.0,0.0,0.0,92.39,0,0,0,0
190000.0,2.0,17.0,2.0,60.0,3.0,0.0,0.0,60.11,0,0,0,0
369000.0,2.0,16.0,2.0,82.0,3.0,0.0,0.0,83.24,0,0,0,0
420000.0,0.0,2.0,1.0,121.0,4.0,297.0,0.0,0,0,0,0,0
355000.0,0.0,16.0,1.0,90.0,5.0,230.0,0.0,0,0,0,0,0
76000.0,2.0,16.0,2.0,33.0,2.0,0.0,0.0,0,30.64,0,0,0
215000.0,1.0,16.0,2.0,78.0,4.0,0.0,0.0,77.96,0,0,0,0
90000.0,2.0,16.0,2.0,33.0,1.0,0.0,0.0,0,30.29,0,0,0
135000.0,2.0,16.0,2.0,67.0,4.0,0.0,0.0,0,67.62,0,0,0
60000.0,1.0,16.0,2.0,26.0,1.0,0.0,0.0,24.12,0,0,0,0
230300.0,0.0,3.0,1.0,106.0,4.0,357.0,0.0,0,0,0,0,0
122100.0,1.0,16.0,2.0,99.0,5.0,0.0,0.0,93.1,0,0,0,0
548500.0,0.0,16.0,1.0,98.0,4.0,508.0,0.0,0,0,0,0,0
155818.3,1.0,1.0,2.0,65.0,2.0,0.0,0.0,65.93,0,0,0,0
170000.0,1.0,15.0,2.0,67.0,3.0,0.0,0.0,64.98,0,0,0,0
95600.0,1.0,16.0,2.0,66.0,3.0,0.0,0.0,63.5,0,0,0,0
93150.0,2.0,16.0,2.0,40.0,1.0,0.0,0.0,39.18,0,0,0,0
171500.0,2.0,3.0,2.0,79.0,4.0,0.0,0.0,74.2,0,0,0,0
270000.0,3.0,3.0,2.0,96.0,4.0,0.0,0.0,97.52,0,0,0,0
82500.0,1.0,16.0,2.0,40.0,2.0,0.0,0.0,0,0,0,0,0
82500.0,1.0,16.0,2.0,35.0,2.0,0.0,0.0,29.46,0,0,0,0
72000.0,2.0,16.0,2.0,19.0,1.0,0.0,0.0,19.65,0,0,0,0
365000.0,0.0,16.0,1.0,109.0,6.0,464.0,0.0,0,0,0,0,0
140000.0,1.0,16.0,2.0,38.0,2.0,0.0,0.0,39.83,0,0,0,0
156500.0,0.0,16.0,1.0,70.0,3.0,273.0,0.0,0,0,0,0,0
125000.0,2.0,16.0,2.0,54.0,2.0,0.0,0.0,0,0,0,0,0
145000.0,1.0,2.0,2.0,38.0,1.0,0.0,0.0,38.83,0,0,0,0
419950.0,0.0,16.0,1.0,112.0,6.0,252.0,0.0,0,0,0,0,0
345000.0,2.0,16.0,2.0,57.0,3.0,0.0,0.0,55.65,0,0,0,0
345000.0,2.0,16.0,2.0,74.0,3.0,0.0,0.0,76.01,0,0,0,0
345000.0,2.0,16.0,2.0,75.0,4.0,0.0,0.0,0,70.63,0,0,0
113966.0,1.0,16.0,2.0,41.0,2.0,0.0,0.0,41.4,0,0,0,0
109000.0,1.0,16.0,2.0,42.0,2.0,0.0,0.0,42.3,0,0,0,0
118000.0,1.0,3.0,2.0,18.0,1.0,0.0,0.0,34.33,0,0,0,0
118000.0,1.0,3.0,2.0,12.0,1.0,0.0,0.0,31.07,0,0,0,0
118000.0,1.0,3.0,2.0,13.0,1.0,0.0,0.0,0,0,0,0,0
118000.0,1.0,3.0,2.0,17.0,1.0,0.0,0.0,0,0,0,0,0
295000.0,0.0,2.0,1.0,82.0,4.0,581.0,0.0,0,0,0,0,0
65000.0,2.0,16.0,2.0,26.0,1.0,0.0,0.0,0,20.92,0,0,0
160000.0,0.0,16.0,1.0,56.0,3.0,413.0,0.0,0,0,0,0,0
650000.0,4.0,16.0,2.0,152.0,6.0,0.0,0.0,0,0,0,0,0
219000.0,2.0,16.0,2.0,58.0,2.0,0.0,0.0,0,58.21,0,0,0
258000.0,1.0,16.0,2.0,87.0,4.0,0.0,0.0,86.37,0,0,0,0
638000.0,0.0,16.0,1.0,145.0,5.0,191.0,0.0,0,0,0,0,0
160000.0,5.0,16.0,2.0,66.0,3.0,0.0,0.0,0,0,0,0,0
138000.0,2.0,16.0,2.0,49.0,2.0,0.0,0.0,0,0,0,0,0
163482.0,1.0,16.0,2.0,65.0,3.0,0.0,0.0,65.03,0,0,0,0
78000.0,1.0,2.0,2.0,22.0,1.0,0.0,0.0,20.28,0,0,0,0
63500.0,2.0,3.0,2.0,40.0,2.0,0.0,0.0,0,39.81,0,0,0
170000.0,2.0,16.0,2.0,69.0,3.0,0.0,0.0,0,61.34,0,0,0
205800.0,1.0,0.0,2.0,83.0,4.0,0.0,0.0,83.5,0,0,0,0
